Sex,Education_Binary,Occupation_Binary,Authoritarianism1,Authoritarianism2,Authoritarianism3,Authoritarianism4,Authoritarianism5,Authoritarianism6,Social_Dominace1,Social_Dominance2,Social_Dominance3,Social_Dominance4,Social_Dominance5,Social_Dominance6,Social_Dominance7,Social_Dominance8,MigrantAttitudes1,MigrantAttitudes2,MigrantAttitudes3,IWAH1,IWAH2,IWAH3,IWAH4,IWAH5,IWAH6,IWAH7,IWAH8,IWAH9,Trust_Body1,Trust_Body2,Trust_Body3,Trust_Body4,Trust_Body5,Trust_Body6,Trust_Body7,Pregnant,Conspiracy_1,Conspiracy_2,Conspiracy_3,Conspiracy_4,Conspiracy_5,TRUST_1,TRUST_2,TRUST_3,TRUST_4,TRUST_5,TRUST_6,TRUST_7,TRUST_8,TRUST_9,C19_Infected_Binary,C19_SomeoneClose_Infected_Binary,Vax_Self,Vax_Self_Yes,Vax_Self_Maybe,Vax_Self_No,Vax_Self_Binary,Paranoia1,Paranoia2,Paranoia3,Paranoia4,Paranoia5,LOC1,LOC2,LOC3,LOC4,LOC5,LOC6,LOC7,LOC8,LOC9,Personality1,Personality2,Personality3,Personality4,Personality5,Personality6,Personality7,Personality8,Personality9,Personality10,CRT1,CRT2,CRT3,Trust_in_Irish_State,Conspiracy,Paranoia,Authoritarianism,IdentificationOthers,SocialDominance
0,1,0,5,1,3,3,2,4,1,1,1,4,1,1,3,1,7,5,2,3,3,3,3,3,3,3,3,3,2,3,3,3,2,3,3,0,9,8,8,6,7,4,4,3,3,2,1,3,4,3,0,0,0,1,0,0,0,3,3,3,3,3,1,1,1,1,2,2,4,4,4,4,4,3,2,3,4,3,4,3,3,5,5,5,19,38,15,18,27,13
1,0,0,5,5,2,1,5,5,4,2,2,4,1,4,2,1,4,4,5,4,4,3,4,4,4,5,5,4,2,1,2,1,1,4,4,0,11,11,10,11,11,2,2,3,1,1,4,4,3,4,0,0,0,1,0,0,0,1,5,4,2,2,5,3,3,3,4,3,5,5,5,1,2,1,1,1,5,1,4,1,5,5,5,5,15,54,14,23,37,20
0,0,0,3,3,3,1,2,4,2,4,3,1,2,4,3,3,6,3,3,3,3,2,3,3,2,2,2,2,3,3,2,2,3,4,4,0,6,7,8,7,8,3,4,4,4,4,4,4,1,4,0,0,0,1,0,0,0,1,1,2,1,3,5,4,4,3,3,2,3,3,5,2,4,1,2,3,4,4,4,4,5,5,5,5,21,36,8,16,22,22
1,1,0,3,2,1,1,2,3,2,1,1,1,1,1,4,1,7,8,3,4,4,4,5,5,5,5,5,5,3,3,4,3,2,4,5,0,9,7,7,6,6,2,3,3,3,2,4,4,4,3,0,0,0,1,0,0,0,3,4,4,4,4,4,3,3,3,3,1,2,3,3,4,2,3,3,2,5,3,4,2,3,5,5,5,24,35,19,12,42,12
1,0,0,3,3,3,4,1,3,3,3,3,3,3,3,3,3,5,5,3,4,5,3,5,5,5,5,5,5,3,3,2,3,2,3,3,0,8,9,8,6,6,3,4,4,1,1,3,4,3,4,0,0,0,1,0,0,0,1,1,1,1,1,4,4,3,2,2,2,4,4,4,4,5,1,2,4,5,4,3,5,5,5,5,1,19,37,5,17,42,24
0,1,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,8,8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,6,7,7,6,6,3,3,3,3,2,3,3,3,3,0,0,0,1,0,0,0,1,1,1,1,1,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,5,5,5,21,32,5,18,27,24
1,1,0,4,3,4,1,4,4,2,1,1,3,1,2,2,1,8,8,1,5,5,4,5,4,4,5,4,4,1,1,3,3,1,4,4,0,7,8,4,6,8,3,3,3,2,2,4,4,3,3,0,0,1,0,1,0,1,5,2,1,1,1,3,2,5,2,2,1,4,6,4,5,5,2,5,4,5,5,4,4,5,5,6,7,17,33,10,20,40,13
0,1,0,1,5,4,1,1,5,4,1,1,4,1,5,5,2,10,10,1,5,4,5,5,4,5,5,4,5,5,5,4,5,5,5,4,1,6,9,8,7,10,4,3,3,4,4,3,4,4,4,1,1,0,1,0,0,0,5,5,4,3,5,7,7,6,5,2,1,7,1,7,1,5,2,1,1,5,2,5,5,4,5,5,5,33,40,22,17,42,23
0,1,1,2,3,1,1,2,2,3,2,1,3,1,2,3,2,3,3,4,2,2,1,2,1,1,2,2,1,1,1,1,1,1,4,4,0,11,11,9,8,7,2,2,2,3,1,3,3,3,2,0,0,0,1,0,0,0,3,4,3,3,4,5,4,5,2,2,3,4,3,3,2,4,4,2,2,4,2,3,1,4,5,7,6,13,46,17,11,14,17
0,1,0,4,2,2,1,3,4,4,2,2,2,2,2,3,2,7,7,4,4,4,3,4,4,4,4,4,4,2,3,3,2,2,3,3,0,7,8,8,6,8,3,4,3,3,2,4,4,4,2,0,0,0,1,0,0,0,3,2,2,2,4,3,4,4,3,3,3,3,5,5,3,4,2,4,4,4,4,4,4,4,5,5,5,18,37,13,16,35,19
1,1,0,3,3,1,1,2,4,4,2,2,3,2,4,3,1,10,10,3,3,3,3,4,3,3,3,3,3,2,2,2,3,3,4,3,0,5,9,4,4,4,3,3,3,2,2,3,2,3,2,0,0,0,1,0,0,0,4,5,5,5,4,3,2,5,1,2,5,5,5,7,2,1,5,4,5,1,4,5,4,5,1,1,1,19,26,23,14,28,21
0,0,0,2,2,2,1,3,2,3,3,4,3,1,5,4,2,4,6,4,2,3,3,3,3,3,3,3,3,1,2,3,4,2,4,3,0,11,9,8,7,8,3,3,3,2,2,3,2,3,3,0,0,1,0,1,0,1,3,3,3,4,3,3,3,4,2,3,2,4,4,5,1,2,2,2,3,1,2,3,4,5,1,1,1,19,43,16,12,26,25
0,1,0,3,2,3,2,4,3,2,2,2,2,2,1,2,1,8,10,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,0,8,9,8,8,7,3,3,3,2,1,4,4,4,3,0,0,0,1,0,0,0,2,3,2,4,5,5,3,5,3,3,3,4,4,4,4,4,3,4,4,4,2,4,4,4,5,1,5,26,40,16,17,36,14
1,1,0,4,3,3,5,2,5,2,4,2,4,2,4,3,1,9,7,4,5,5,5,5,5,3,4,4,3,4,5,3,3,1,5,4,0,7,9,6,6,10,3,3,3,3,3,4,4,4,3,1,0,1,0,1,0,1,1,3,2,3,3,6,5,2,4,3,3,4,3,5,2,3,5,3,4,5,3,5,3,3,5,5,5,25,38,12,22,39,22
0,1,0,3,3,4,3,1,5,3,1,1,2,1,2,2,1,6,6,4,4,4,4,5,4,4,4,4,3,2,2,4,2,1,4,4,0,9,9,9,6,10,2,3,3,2,2,3,3,3,3,0,0,0,1,0,0,0,3,3,3,2,2,4,3,4,3,3,2,4,3,4,2,4,5,3,3,4,2,4,4,4,5,5,5,19,43,13,19,36,13
1,1,0,3,2,3,1,4,4,4,2,2,3,2,3,3,2,3,5,5,4,4,4,4,4,3,4,4,3,3,3,3,3,1,2,3,0,9,9,11,6,8,2,3,3,1,1,2,3,4,2,0,0,1,0,1,0,1,3,3,3,2,3,4,4,4,4,4,3,4,4,4,2,4,4,2,4,3,3,4,3,3,5,1,6,18,43,14,17,34,21
0,1,0,5,3,2,1,2,4,3,2,2,3,2,3,3,4,8,8,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,4,4,0,9,7,8,7,8,2,4,4,3,2,3,3,2,2,0,0,0,1,0,0,0,1,1,1,1,1,2,2,4,2,3,2,3,2,3,2,4,5,1,2,4,4,4,1,4,5,5,1,25,39,5,17,27,22
1,1,1,3,4,4,5,5,5,3,3,3,3,4,3,3,3,6,6,3,3,4,4,5,5,5,5,5,5,2,2,2,2,2,3,3,0,11,11,11,10,11,2,2,2,2,3,1,2,2,3,0,0,0,1,0,0,0,1,1,1,1,1,3,2,2,2,2,2,4,4,2,2,3,3,2,2,3,3,3,2,4,5,1,5,16,54,5,26,41,25
0,0,0,2,4,4,2,2,2,3,4,2,3,3,5,3,3,7,4,3,2,4,3,2,4,2,1,4,3,4,-99,-99,3,2,1,2,0,5,3,3,4,8,3,3,2,2,2,3,3,3,2,1,1,1,0,1,0,1,3,5,3,3,4,4,2,2,2,5,3,5,4,3,4,4,2,4,2,4,2,1,2,4,6,5,6,-99,23,18,16,25,26
1,0,0,3,4,3,1,2,5,4,5,4,4,2,4,3,3,1,1,5,4,5,2,5,5,4,5,5,3,2,1,4,4,1,5,4,0,9,11,8,7,7,2,3,2,3,2,3,4,3,2,0,0,0,1,0,0,0,2,4,3,2,5,4,4,3,3,3,2,4,3,4,2,4,4,2,4,4,2,5,4,4,5,5,5,21,42,16,18,38,29
1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,5,7,10,4,4,5,5,5,5,5,4,4,4,5,5,5,5,5,5,5,0,8,6,9,6,6,3,2,3,3,1,4,4,3,1,0,0,0,1,0,0,0,4,3,3,1,4,2,3,2,1,3,2,5,3,4,3,4,3,3,2,4,4,4,2,4,5,5,5,35,35,15,18,41,26
1,1,0,2,3,3,3,1,5,2,4,4,1,3,4,4,2,5,10,4,3,3,3,3,3,3,3,3,3,5,4,3,2,5,1,3,0,4,10,9,6,6,2,3,2,3,4,4,3,4,4,0,0,0,1,0,0,0,3,3,2,1,2,3,2,2,2,5,4,4,1,7,3,3,3,3,3,3,3,3,3,3,5,5,5,23,35,11,17,27,24
1,1,0,3,2,2,3,4,3,2,3,3,2,3,2,3,3,7,5,1,2,3,3,4,5,5,5,5,5,3,5,5,5,3,4,5,0,4,6,6,4,5,2,4,4,4,4,2,2,2,3,0,0,0,1,0,0,0,1,2,2,3,3,2,2,4,4,3,3,3,5,4,3,1,2,2,3,3,2,3,2,3,5,5,5,30,25,11,17,37,21
1,1,1,5,4,4,5,4,5,2,1,1,3,1,1,2,3,8,9,3,4,4,3,5,4,3,5,4,4,4,4,4,4,2,3,3,0,7,10,8,6,7,4,3,3,3,2,3,3,4,3,0,0,0,1,0,0,0,3,4,3,2,4,4,3,5,3,5,2,6,5,5,1,2,2,3,2,3,2,5,5,5,5,1,1,24,38,16,27,36,14
0,1,0,3,2,3,4,3,3,2,3,3,3,2,4,3,3,5,5,3,2,3,3,2,4,3,3,3,2,3,2,2,3,2,2,2,0,6,6,7,7,7,2,2,2,2,2,3,3,2,2,0,0,1,0,1,0,1,3,3,4,4,4,4,4,4,5,3,3,4,4,5,3,4,2,2,3,3,2,4,3,3,5,1,1,16,33,18,18,25,23
0,1,0,1,5,4,3,3,4,3,3,3,3,2,3,3,3,2,2,4,2,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,1,6,6,10,6,6,3,3,3,4,4,4,4,3,3,0,0,0,1,0,0,0,1,1,2,2,1,5,5,4,4,2,2,6,3,5,2,4,4,2,4,2,4,4,2,2,5,1,5,14,34,7,20,34,23
0,1,0,2,3,3,2,4,4,3,2,3,3,2,3,3,2,4,4,4,4,4,4,3,3,3,3,3,3,2,2,3,2,2,3,4,0,5,8,6,6,8,3,3,3,2,2,4,3,4,3,0,0,1,0,1,0,1,2,2,3,3,2,5,3,3,3,3,4,4,5,3,3,4,3,2,3,4,4,4,2,4,6,1,5,18,33,12,18,30,21
0,1,0,2,5,4,3,2,5,4,1,2,3,2,5,3,2,8,10,1,3,4,5,5,4,5,4,3,5,4,5,4,5,5,4,5,0,7,10,8,6,8,3,4,3,2,3,4,3,2,3,1,1,0,1,0,0,0,4,5,4,3,4,6,5,7,6,3,2,5,1,6,2,5,1,2,3,4,3,3,2,4,5,6,6,32,39,20,21,38,22
1,1,1,5,4,1,1,4,4,1,1,1,1,1,1,1,1,6,10,4,4,5,4,5,5,4,5,5,4,4,4,5,5,3,4,4,0,7,6,8,6,7,4,4,4,1,1,4,4,4,2,0,0,0,1,0,0,0,1,1,1,1,1,4,4,1,1,4,1,1,7,5,2,5,5,2,5,5,5,4,4,5,5,7,5,29,34,5,19,41,8
0,1,0,3,2,1,1,2,2,1,3,2,3,2,2,3,3,10,8,2,1,2,3,2,2,2,2,2,2,3,3,3,3,3,4,4,0,8,7,8,6,6,2,2,2,1,1,3,2,2,2,0,0,0,1,0,0,0,3,4,2,3,4,7,5,5,5,5,4,6,4,5,2,3,2,2,2,4,3,4,3,4,5,1,6,23,35,16,11,18,19
0,1,0,4,4,1,1,3,4,2,1,1,1,1,1,2,1,8,7,1,4,5,5,5,5,4,5,5,5,5,5,5,5,4,5,5,0,7,5,6,6,1,4,4,4,2,2,4,4,4,2,0,0,0,1,0,0,0,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,5,4,1,2,4,4,4,2,4,1,5,1,34,25,5,17,43,10
1,1,1,2,4,4,2,2,4,2,2,2,2,2,2,2,4,10,8,4,5,5,5,5,5,5,5,5,5,4,4,5,4,4,4,4,0,11,11,10,10,9,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,3,3,3,1,4,4,1,3,1,2,1,4,2,4,2,5,2,1,1,3,2,3,3,5,5,5,5,29,51,14,18,45,18
0,0,0,3,4,3,1,1,5,3,4,3,3,2,4,3,4,1,1,5,3,5,4,4,4,3,3,5,3,2,2,4,4,4,3,4,0,11,11,9,6,6,3,3,3,1,1,4,4,3,3,0,0,0,1,0,0,0,1,3,3,2,4,1,6,2,1,1,1,4,4,2,2,4,5,1,1,5,3,5,2,5,5,7,5,23,43,13,17,34,26
0,1,0,2,3,5,2,3,4,4,3,1,4,4,5,4,4,9,7,5,4,5,4,4,3,4,5,4,3,5,4,4,5,3,5,3,0,7,6,9,9,8,4,3,4,4,4,3,2,4,3,1,1,1,0,1,0,1,4,3,4,5,3,6,5,4,6,3,2,4,2,5,2,5,3,2,1,4,1,4,3,4,5,5,5,29,39,19,19,36,29
1,1,0,2,5,5,1,2,4,2,3,2,5,1,3,3,1,3,5,5,4,4,4,4,4,4,4,4,4,3,2,4,4,2,5,5,0,8,8,7,6,7,4,4,4,4,4,4,4,2,2,0,0,0,1,0,0,0,3,3,1,1,5,4,4,4,2,3,1,4,3,2,4,5,4,1,4,5,4,5,5,5,5,7,5,25,36,13,19,36,20
0,1,0,3,4,4,3,3,5,4,2,2,4,2,3,2,3,7,5,3,4,4,4,3,3,3,4,3,3,4,4,4,4,3,3,4,0,8,7,6,7,5,4,4,4,2,1,3,3,3,2,0,0,0,1,0,0,0,1,1,1,1,5,1,1,4,2,2,2,3,3,1,3,4,5,2,3,4,5,4,1,3,5,1,1,26,33,9,22,31,22
1,1,0,5,2,4,2,3,4,3,2,2,2,2,2,2,2,5,5,4,4,4,4,5,5,5,5,5,5,2,2,3,3,1,2,2,0,7,11,9,7,9,2,2,2,2,2,3,3,3,3,0,0,2,0,0,1,1,4,4,4,4,4,4,3,4,3,4,5,4,5,5,3,5,4,5,4,2,2,4,5,5,5,5,1,15,43,20,20,42,17
0,1,0,2,5,4,3,2,5,4,1,2,3,2,5,4,3,7,10,1,4,5,4,5,4,5,4,5,3,4,5,4,5,4,5,5,0,9,8,9,9,8,3,4,3,2,3,4,3,2,3,1,0,0,1,0,0,0,5,3,4,5,4,6,5,7,6,4,3,6,1,5,2,3,2,1,2,3,2,5,3,4,5,5,5,32,43,21,21,39,24
1,1,1,2,5,2,1,1,5,3,2,2,3,2,2,2,2,7,7,2,3,3,1,5,5,4,5,5,4,3,4,3,3,3,4,4,0,8,8,8,6,7,2,2,2,3,3,3,4,4,4,0,0,0,1,0,0,0,4,4,3,2,3,4,4,4,4,3,3,5,3,6,4,2,2,4,2,4,2,4,4,4,5,1,1,24,37,16,16,35,18
0,1,0,1,4,5,2,4,5,5,2,1,3,1,4,5,1,8,10,1,4,5,4,5,4,5,3,4,5,4,5,4,5,4,4,5,0,6,4,8,7,6,3,4,2,3,4,3,4,3,2,1,1,0,1,0,0,0,5,4,5,4,3,6,7,6,5,2,1,6,4,6,3,4,2,1,1,3,1,4,5,3,5,5,5,31,31,21,21,39,22
1,1,0,4,2,4,2,2,3,3,2,2,2,1,1,4,1,9,10,4,4,4,4,3,4,3,4,3,4,2,2,3,2,2,2,4,0,6,10,2,6,7,3,4,3,2,2,3,3,4,2,0,0,1,0,1,0,1,1,4,1,1,2,4,1,6,2,1,2,2,3,2,2,4,4,2,3,4,4,5,2,4,5,7,5,17,31,9,17,33,16
0,1,0,2,5,3,2,4,4,2,2,2,2,2,3,2,4,5,5,2,3,3,4,4,4,4,3,3,3,3,3,2,2,2,4,3,0,10,10,10,9,11,3,3,3,3,3,4,3,3,4,0,0,1,0,1,0,1,4,4,4,2,3,3,2,5,1,2,1,4,2,5,2,2,2,4,4,3,3,2,4,4,5,5,5,19,50,17,20,31,19
1,1,0,1,3,1,5,2,3,2,5,1,2,1,3,3,1,8,7,4,5,5,5,5,5,5,5,5,5,3,3,4,4,3,5,5,0,4,8,5,7,8,3,2,2,3,3,3,4,3,3,0,0,0,1,0,0,0,1,1,1,1,1,1,1,2,1,6,1,4,4,1,4,5,5,2,2,5,5,3,1,1,1,1,5,27,32,5,15,45,18
1,1,0,3,3,1,1,3,4,3,2,2,2,2,2,4,2,7,6,4,3,4,3,2,2,2,3,3,3,3,3,3,2,2,4,4,0,9,9,7,3,5,3,3,3,2,2,3,3,3,2,0,0,1,0,1,0,1,3,4,2,2,4,5,5,5,5,5,4,5,4,5,3,4,4,4,2,4,4,4,4,4,1,1,1,21,33,15,15,25,19
1,1,0,2,2,3,1,3,5,4,4,3,5,2,4,5,1,4,5,4,3,3,2,4,4,4,4,3,2,1,1,3,1,1,4,3,0,9,9,9,9,9,2,3,3,1,1,3,3,2,2,0,0,2,0,0,1,1,1,2,2,1,2,5,3,5,3,5,2,6,4,5,4,4,2,4,5,4,2,5,3,4,1,5,1,14,45,8,16,29,28
0,1,0,1,1,1,1,1,2,1,1,3,3,1,1,3,1,9,9,3,5,5,5,5,5,5,5,5,5,4,4,4,3,2,4,4,0,6,8,5,2,7,4,4,4,1,1,4,4,4,2,0,0,0,1,0,0,0,1,1,1,1,1,4,2,3,2,3,3,3,4,5,1,5,3,2,5,2,5,4,1,4,5,1,1,25,28,5,7,45,14
1,1,0,4,2,5,4,1,4,2,1,2,2,1,4,2,1,7,10,4,5,5,4,5,5,5,5,5,5,5,5,5,2,2,5,5,0,9,7,2,7,10,2,1,3,1,1,4,4,4,2,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,3,3,5,5,2,1,1,5,2,4,1,1,5,7,5,29,35,5,20,44,15
1,1,0,5,5,3,1,3,5,4,2,2,4,1,1,3,3,7,10,4,4,4,4,3,3,3,4,3,3,4,5,4,4,4,5,5,0,11,8,7,9,6,2,3,4,2,2,4,4,4,2,0,0,0,1,0,0,0,1,1,1,1,3,1,4,2,1,1,2,6,2,5,3,3,2,1,1,4,2,5,2,5,1,1,1,31,41,7,22,31,20
1,0,0,3,4,4,1,4,4,1,1,1,2,1,1,2,1,5,4,4,5,5,5,5,5,5,5,5,5,3,3,3,3,3,4,5,0,7,7,9,6,7,2,4,4,3,3,4,4,4,2,0,0,0,1,0,0,0,1,1,1,1,2,5,2,3,2,3,3,1,3,1,4,4,5,3,4,4,3,4,3,3,5,5,5,24,36,6,20,45,10
1,0,0,4,2,3,1,2,3,2,2,1,2,2,2,3,4,7,7,4,5,5,5,5,4,5,4,5,4,3,3,5,4,2,4,4,0,7,7,8,10,7,4,4,4,3,2,4,4,3,3,0,0,0,1,0,0,0,1,1,1,1,1,3,5,5,5,4,3,5,3,4,4,4,2,3,4,4,2,3,5,4,5,5,5,25,39,5,15,42,18
1,1,0,4,4,2,2,3,4,2,2,3,2,2,2,4,3,4,4,3,2,3,4,2,4,3,2,4,4,3,3,2,3,2,3,4,0,6,6,5,6,5,4,3,3,2,2,4,4,2,3,0,0,1,0,1,0,1,2,3,2,2,2,4,3,4,5,5,5,4,5,3,3,2,3,3,3,3,3,3,3,3,1,5,1,20,28,11,19,28,20
1,0,0,5,3,3,5,3,3,3,3,3,3,2,3,4,1,8,8,2,3,3,4,4,4,4,4,4,4,3,3,3,2,3,3,3,0,7,7,7,6,6,2,2,2,1,1,3,3,3,3,0,0,0,1,0,0,0,3,5,4,4,2,5,4,4,5,5,5,5,5,3,2,4,4,4,2,2,2,3,4,5,5,5,5,20,33,18,22,34,22
0,1,0,1,4,3,2,3,3,2,1,3,2,2,1,5,3,6,4,3,2,3,2,4,5,3,1,4,4,3,3,2,5,2,1,5,0,6,7,4,9,3,2,4,4,2,2,4,1,2,1,0,0,1,0,1,0,1,1,4,4,4,5,1,2,2,1,3,4,4,4,5,3,3,1,3,3,3,4,3,4,2,5,5,5,21,29,18,16,28,19
0,1,0,5,4,2,1,3,4,2,2,2,2,1,1,5,1,8,10,4,3,3,3,4,4,4,3,4,4,4,5,5,5,3,5,5,0,4,7,4,6,3,3,3,3,2,1,4,4,4,3,0,0,0,1,0,0,0,1,4,2,2,3,5,2,3,2,2,1,2,3,5,2,2,2,1,4,4,4,5,3,5,5,1,1,32,24,12,19,32,16
0,0,0,2,3,1,1,2,2,3,3,3,2,4,2,3,2,8,4,3,3,5,4,5,4,3,3,4,3,3,1,2,1,1,5,4,0,11,11,6,9,11,1,1,1,2,1,4,3,1,3,0,0,0,1,0,0,0,5,5,5,2,4,4,1,2,1,5,1,2,6,4,3,5,4,1,1,2,4,5,2,5,5,5,5,17,48,21,11,34,22
1,0,0,2,2,2,1,3,4,1,1,1,1,1,1,2,1,10,10,2,2,4,4,4,4,4,5,4,4,4,4,4,4,3,4,5,0,9,8,4,3,5,4,3,3,3,2,4,3,2,3,0,0,0,1,0,0,0,1,2,2,1,2,4,3,5,3,3,4,5,5,3,2,4,1,3,2,3,3,4,3,3,1,7,1,28,29,8,14,35,9
0,0,0,2,4,1,1,1,3,4,1,1,2,1,1,5,1,7,7,3,4,4,5,5,5,5,5,5,5,4,2,2,4,4,4,4,0,4,8,3,10,9,1,2,2,2,3,3,4,4,3,0,0,0,1,0,0,0,3,2,4,1,1,3,2,5,2,1,2,2,7,5,2,5,2,1,2,4,5,5,4,5,5,5,5,24,34,11,12,43,16
1,1,0,3,3,3,3,2,2,1,3,2,4,3,3,3,2,4,6,4,2,3,3,3,3,3,2,2,4,3,3,3,2,2,2,2,0,8,6,6,5,8,1,2,3,3,2,3,3,3,3,0,0,1,0,1,0,1,3,3,3,3,3,4,4,4,4,4,4,4,4,4,3,3,2,2,3,4,2,4,4,3,5,7,6,17,33,15,16,25,21
1,1,0,5,5,5,5,4,4,3,2,1,2,1,1,2,2,10,5,3,3,3,5,3,3,3,3,3,3,3,4,4,3,2,3,4,0,7,11,11,7,9,3,3,3,3,2,4,4,3,2,0,0,2,0,0,1,1,4,5,4,4,5,3,1,1,1,2,2,1,2,3,5,1,2,2,2,5,5,5,4,5,5,5,5,23,45,22,28,29,14
0,0,0,3,3,3,2,4,4,1,1,1,3,1,1,1,4,4,5,4,3,3,3,4,4,4,4,3,3,4,4,2,3,3,3,4,0,9,9,6,10,9,2,3,3,2,2,4,3,3,3,0,0,0,1,0,0,0,4,4,4,2,3,4,4,2,5,3,4,4,3,5,2,5,2,3,5,1,2,3,4,4,5,5,6,23,43,17,19,31,13
1,1,0,1,5,5,1,1,5,5,1,2,3,1,3,5,1,10,10,1,4,3,5,5,5,3,5,3,5,1,1,2,3,1,1,1,0,9,6,9,10,10,3,4,3,3,4,4,4,4,4,0,0,0,1,0,0,0,2,3,4,4,4,3,5,6,6,2,2,4,2,5,2,4,2,3,1,5,2,4,4,4,5,7,5,10,44,17,18,38,21
1,0,0,3,4,2,1,4,5,2,3,1,2,1,2,3,2,8,8,4,2,2,2,3,3,3,2,2,2,2,2,4,4,1,4,5,0,11,8,3,6,6,3,3,3,2,2,4,4,4,2,0,0,0,1,0,0,0,2,1,2,1,3,2,2,4,2,2,2,3,3,3,2,4,1,1,2,3,4,4,4,5,5,1,1,22,34,9,19,21,16
0,0,0,3,3,2,1,2,3,3,1,3,3,1,1,2,4,8,7,3,3,4,3,3,3,3,3,4,2,4,4,4,3,2,4,4,0,9,7,6,2,7,3,3,2,2,1,4,4,3,3,0,0,0,1,0,0,0,4,3,1,1,3,5,3,2,1,3,4,2,5,2,4,3,2,5,2,5,2,5,4,5,1,5,1,25,31,12,14,28,18
1,1,1,4,4,4,2,4,4,2,2,2,2,2,2,2,2,8,8,3,3,4,4,4,4,4,4,4,4,3,4,4,4,3,5,5,0,8,8,6,6,6,3,3,3,3,2,3,4,4,3,0,0,0,1,0,0,0,3,3,2,2,2,4,3,4,3,2,2,4,4,5,2,5,3,2,3,3,4,5,1,3,1,6,1,28,34,12,22,35,16
1,0,1,3,3,2,1,2,3,2,2,2,2,2,2,3,2,5,5,3,2,2,2,2,3,3,2,2,3,3,3,3,3,3,3,3,0,9,9,8,9,8,2,2,2,2,2,2,2,2,2,0,0,1,0,1,0,1,3,3,3,1,1,4,1,5,1,4,2,4,5,4,4,2,2,4,2,1,1,3,5,4,5,1,5,21,43,11,14,21,17
0,0,0,3,3,4,5,1,5,1,5,3,3,3,3,3,3,10,5,3,3,1,5,3,1,5,1,1,5,5,1,3,3,3,3,3,0,6,6,6,6,6,1,1,1,4,1,1,1,1,1,0,0,2,0,0,1,1,4,4,4,5,5,3,4,5,5,4,5,6,2,6,4,3,3,3,3,3,4,2,3,4,7,5,6,21,30,22,21,25,24
1,1,0,3,4,4,3,3,3,3,2,2,4,2,3,3,3,8,9,4,4,4,4,4,4,4,4,4,4,3,3,4,3,3,3,4,0,8,9,9,9,9,4,4,4,3,3,4,4,4,4,0,0,0,1,0,0,0,4,4,3,4,5,4,5,4,4,4,3,5,3,4,2,4,3,2,3,3,3,4,4,4,5,5,5,23,44,20,20,36,22
1,1,1,4,3,3,1,2,4,3,2,4,4,1,1,5,3,6,7,3,4,3,3,4,3,3,4,3,3,3,4,3,3,3,4,4,0,9,9,6,6,6,4,4,4,3,3,4,3,4,2,0,0,1,0,1,0,1,2,2,2,2,3,4,2,2,2,3,3,3,4,2,3,5,2,4,1,5,2,5,3,5,5,5,1,24,36,11,17,30,23
1,1,0,2,4,4,3,3,3,3,3,3,3,3,1,3,1,9,5,3,3,4,4,4,3,2,5,5,5,2,3,4,3,5,5,5,0,4,5,8,7,8,2,2,2,3,1,4,4,4,3,0,0,1,0,1,0,1,3,4,3,5,3,4,4,4,4,4,4,4,4,4,3,4,4,2,3,4,3,5,3,5,5,1,5,27,32,18,19,35,20
1,1,0,2,2,1,1,2,4,2,1,1,1,1,1,5,1,8,7,4,4,5,4,4,3,3,4,3,3,4,4,3,3,2,4,4,0,10,9,7,10,10,2,3,3,2,2,4,4,4,3,0,0,0,1,0,0,0,5,5,5,5,5,5,6,2,5,3,2,5,1,5,1,1,3,5,1,1,2,5,5,5,1,1,1,24,46,25,12,33,13
1,1,0,4,4,2,2,4,4,4,3,3,3,2,2,3,2,6,5,4,4,4,4,4,4,3,4,4,3,2,2,2,2,2,2,1,0,11,9,8,8,10,3,4,4,2,1,4,4,4,3,0,0,0,1,0,0,0,1,3,1,1,4,3,3,3,3,3,2,2,2,2,4,4,4,3,4,5,3,4,2,3,5,5,5,13,46,10,20,34,22
1,1,1,1,1,1,1,1,4,2,1,1,1,1,1,2,1,1,1,5,3,3,4,3,3,5,4,4,4,1,1,1,1,1,2,2,0,11,11,11,11,11,1,1,1,1,1,3,2,1,4,0,0,2,0,0,1,1,1,4,3,2,5,2,5,1,1,2,3,5,3,4,4,2,5,2,4,4,4,5,2,4,5,5,5,9,55,15,9,33,10
1,1,0,3,2,1,1,2,3,3,3,2,2,2,1,2,4,8,7,3,3,4,3,2,2,3,4,2,3,3,3,4,3,3,4,4,0,10,9,8,6,10,3,3,3,2,2,4,4,3,3,0,0,0,1,0,0,0,1,1,1,1,1,4,1,3,1,1,3,1,2,1,2,4,3,2,3,4,4,3,2,3,5,5,5,24,43,5,12,26,19
