pid,Age_Years,Age_categories,Gender,Other_gender,Sex,Province,Nationality,GrowUp_Ireland,Area_Residence,Ethnicity,Ethnicity_Binary,Ethnic_Recode,Education,Education_Binary,Occupation,Occupation_Binary,Adults_household,Only_Adult_House,Children_household,Child_2,No_Child_House,Living_Alone,Income_2019,MH_therapy,Religious,Religion_Binary,Voted_GenElection,Voted_Binary,Authoritarianism1,Authoritarianism2,Authoritarianism3,Authoritarianism4,Authoritarianism5,Authoritarianism6,Social_Dominace1,Social_Dominance2,Social_Dominance3,Social_Dominance4,Social_Dominance5,Social_Dominance6,Social_Dominance7,Social_Dominance8,MigrantAttitudes1,MigrantAttitudes2,MigrantAttitudes3,IWAH1,IWAH2,IWAH3,IWAH4,IWAH5,IWAH6,IWAH7,IWAH8,IWAH9,Trust_Body1,Trust_Body2,Trust_Body3,Trust_Body4,Trust_Body5,Trust_Body6,Trust_Body7,ReligiousBelief1,ReligiousBelief2,ReligiousBelief3,ReligiousBelief4,ReligiousBelief5,ReligiousBelief6,ReligiousBelief7,ReligiousBelief8,Chronic_Illness_self,Chronic_illness_family,Pregnant,Conspiracy_1,Conspiracy_2,Conspiracy_3,Conspiracy_4,Conspiracy_5,INFO_1,INFO_2,INFO_3,INFO_4,INFO_5,INFO_6,INFO_7,INFO_8,INFO_9,TRUST_1,TRUST_2,TRUST_3,TRUST_4,TRUST_5,TRUST_6,TRUST_7,TRUST_8,TRUST_9,C19_Infected,C19_Infected_Binary,C19_SomeoneClose_Infected,C19_SomeoneClose_Infected_Binary,Vax_Self,Vax_Self_Yes,Vax_Self_Maybe,Vax_Self_No,Vax_Self_Binary,Paranoia1,Paranoia2,Paranoia3,Paranoia4,Paranoia5,LOC1,LOC2,LOC3,LOC4,LOC5,LOC6,LOC7,LOC8,LOC9,Personality1,Personality2,Personality3,Personality4,Personality5,Personality6,Personality7,Personality8,Personality9,Personality10,CRT1,CRT2,CRT3,Conspiracy,Paranoia,Authoritarianism,IdentificationOthers,SocialDominance,Sex,Pregnant
1713763806,54,4,2, ,1,3,0,0,3,1,0,0,3,0,22,0,3,0,1,0,1,0,1,4,1,1,1,0,2,3,3,3,1,3,1,1,1,5,2,1,3,1,5,6,3,3,3,4,3,3,3,1,3,1,1,1,3,2,1,3,3,5,3,3,2,3,2,2,3,0,0,0,6,8,7,7,11,4,4,2,4,4,1,4,4,4,3,4,3,4,4,4,4,3,4,2,0,1,0,2,0,0,1,1,5,5,3,1,5,3,4,1,1,6,3,7,7,7,5,5,1,4,5,5,2,5,5,4,5,6,7,39,19,15,24,15,1,0
1713987822,25,2,2, ,1,1,1,0,1,7,1,2,6,1,26,1,1,1,2,1,0,0,1,1,1,1,2,1,2,4,5,5,4,5,1,5,1,1,1,4,1,1,10,10,5,5,5,5,5,5,5,5,5,5,2,2,2,2,2,1,2,1,5,1,1,1,5,1,2,0,0,1,11,11,11,10,11,1,4,1,3,2,4,4,4,1,1,2,2,1,1,3,3,2,2,2,0,1,0,1,0,1,0,1,5,1,4,1,2,3,3,7,5,1,1,5,3,5,5,2,1,2,4,1,1,5,4,4,5,7,5,54,13,25,45,15,1,1
1714331021,19,1,2, ,1,1,1,1,1,5,1,3,3,0,23,0,3,0,1,0,1,0,1,2,4,1,2,1,2,4,2,1,3,4,4,1,1,1,1,4,1,1,6,7,3,4,4,4,4,4,4,4,4,4,3,3,2,2,3,2,2,2,3,4,2,4,2,2,3,1,1,0,11,10,6,5,7,4,3,3,4,4,3,3,4,4,4,2,2,1,2,3,3,3,4,2,0,1,0,0,1,0,0,0,4,4,4,4,5,6,4,4,4,2,2,5,3,5,4,5,5,2,4,2,2,4,5,5,5,5,5,39,21,16,36,14,1,0
1714469150,23,1,1, ,0,1,1,0,4,1,0,0,3,0,23,0,4,0,1,0,1,0,4,1,1,1,2,1,4,5,4,5,4,4,4,1,2,3,1,4,2,3,3,4,4,3,4,4,4,4,4,4,4,4,3,2,4,3,3,4,4,5,4,2,2,1,2,2,3,0,0,0,8,10,9,7,7,1,4,1,4,4,1,3,4,4,1,4,1,4,4,3,4,4,4,2,0,1,0,-99,-99,-99,-99,-99,3,4,4,4,5,4,4,6,4,2,1,5,4,5,3,4,4,4,4,4,4,3,3,3,6,1,5,41,20,26,35,20,0,0
1714553888,59,5,1, ,0,1,0,0,3,1,0,0,3,0,19,0,5,0,1,0,1,0,2,1,1,1,1,0,2,3,4,2,2,5,3,2,2,3,2,3,3,1,7,8,3,5,5,5,5,5,5,5,5,5,4,4,3,4,3,4,4,1,5,1,2,1,1,1,4,1,0,0,11,7,8,5,4,1,4,1,1,1,3,4,4,3,3,3,3,1,1,4,4,4,3,1,0,1,0,0,1,0,0,0,4,4,2,2,2,4,3,2,2,2,2,2,5,4,4,5,1,2,2,5,2,5,2,4,5,5,6,35,14,18,45,19,0,0
1714568265,30,2,2, ,1,2,0,0,2,1,0,0,4,1,18,0,2,0,4,3,0,0,7,2,1,1,1,0,2,3,1,2,2,4,2,2,2,2,2,2,2,1,8,8,2,4,4,4,4,4,4,4,4,4,2,2,3,3,3,4,4,3,3,4,1,3,3,3,3,0,0,1,8,9,7,4,3,4,4,3,4,3,3,4,4,3,3,2,3,2,2,4,4,3,3,2,0,1,0,0,1,0,0,0,4,1,1,1,1,2,1,3,1,3,1,3,3,5,4,4,1,2,2,4,2,5,4,2,5,5,5,31,8,14,36,15,1,1
1714658855,50,4,1, ,0,1,0,0,4,1,0,0,2,0,18,0,2,0,2,1,0,0,6,2,8,1,2,1,4,3,3,3,4,2,2,3,3,2,4,2,4,3,4,3,4,3,3,4,3,3,5,3,4,3,2,3,3,3,1,3,3,1,5,4,2,3,2,2,3,0,0,0,4,7,6,5,6,4,4,2,4,4,1,1,2,3,3,3,2,3,2,3,3,2,3,2,0,1,0,0,1,0,0,0,3,3,1,2,3,3,4,4,4,3,5,2,7,4,3,2,2,3,2,2,1,3,3,4,5,1,1,28,12,19,31,23,0,0
1714971548,29,2,2, ,1,3,1,1,1,6,1,1,6,1,18,0,3,0,2,1,0,0,3,1,2,1,4,0,2,4,3,3,3,3,3,3,3,3,2,4,4,2,8,8,3,3,2,5,3,3,5,5,4,4,3,4,4,4,1,3,3,4,3,3,3,4,2,2,2,0,1,0,6,2,4,4,5,4,4,4,4,4,1,2,1,4,3,3,3,3,3,4,3,3,3,2,0,1,0,0,1,0,0,0,3,3,3,3,3,4,5,5,5,3,4,5,3,7,2,2,1,1,3,3,3,3,2,2,5,1,5,21,15,18,34,24,1,0
1715474528,55,5,2, ,1,2,1,0,3,1,0,0,3,0,24,1,2,0,1,0,1,0,5,2,1,1,1,0,4,4,5,3,2,5,4,2,1,3,2,1,1,1,8,9,4,3,3,5,4,4,5,4,4,5,3,3,4,3,2,3,4,2,4,5,1,2,3,3,3,0,0,0,6,9,6,5,3,4,4,4,3,2,2,2,3,4,4,4,4,2,1,4,3,2,3,2,0,1,0,0,1,0,0,0,4,4,3,2,4,2,2,1,1,6,7,4,4,3,2,4,1,1,2,2,4,5,4,4,5,5,5,29,17,23,37,15,1,0
1715558730,26,2,2, ,1,1,0,0,3,1,0,0,2,0,21,1,4,0,3,2,0,0,1,2,1,1,1,0,3,4,1,1,4,5,1,1,1,1,1,1,1,1,10,10,4,1,5,5,3,5,5,4,5,5,1,1,1,2,2,5,4,2,4,2,1,2,3,1,5,0,1,0,6,9,7,6,6,3,4,4,4,3,1,4,4,3,3,3,3,3,2,4,4,3,2,3,0,2,0,0,1,0,0,0,1,2,4,1,4,6,1,6,1,2,1,1,2,1,1,4,4,1,5,5,4,5,4,5,5,5,1,34,12,18,38,8,1,0
1715782432,73,6,1, ,0,1,0,0,3,1,0,0,5,1,22,0,3,0,1,0,1,0,1,1,1,1,1,0,5,1,3,3,2,4,1,1,1,4,1,1,3,1,7,5,2,3,3,3,3,3,3,3,3,3,2,3,3,3,2,3,3,3,3,3,2,3,2,4,3,0,0,0,9,8,8,6,7,4,4,4,2,1,1,2,4,3,4,4,3,3,2,1,3,4,3,2,0,2,0,0,1,0,0,0,3,3,3,3,3,1,1,1,1,2,2,4,4,4,2,4,3,4,3,4,3,4,3,3,5,5,5,38,15,18,27,13,0,0
1715837867,20,1,2, ,1,2,0,0,2,1,0,0,3,0,23,0,3,0,3,2,0,0,3,1,1,1,1,0,5,5,2,1,5,5,4,2,2,4,1,4,2,1,4,4,5,4,4,3,4,4,4,5,5,4,2,1,2,1,1,4,4,1,4,4,2,4,5,4,5,1,1,0,11,11,10,11,11,1,4,4,2,1,1,1,1,3,2,2,3,1,1,4,4,3,4,2,0,2,0,0,1,0,0,0,1,5,4,2,2,5,3,3,3,4,3,5,5,5,5,2,5,5,5,5,5,4,1,5,5,5,5,54,14,23,37,20,1,0
1715848644,22,1,1, ,0,3,0,0,4,1,0,0,3,0,23,0,3,0,1,0,1,0,1,1,1,1,2,1,3,3,3,1,2,4,2,4,3,1,2,4,3,3,6,3,3,3,3,2,3,3,2,2,2,2,3,3,2,2,3,4,4,3,4,3,3,3,4,3,3,0,0,0,6,7,8,7,8,4,4,4,3,3,1,1,2,2,3,4,4,4,4,4,4,1,4,2,0,1,0,0,1,0,0,0,1,1,2,1,3,5,4,4,3,3,2,3,3,5,4,4,5,4,3,4,2,4,4,5,5,5,5,36,8,16,22,22,0,0
1715902279,22,1,2, ,1,3,1,0,4,1,0,0,6,1,18,0,4,0,1,0,1,0,1,1,1,1,1,0,3,2,1,1,2,3,2,1,1,1,1,1,4,1,7,8,3,4,4,4,5,5,5,5,5,5,3,3,4,3,2,4,5,3,2,3,2,4,3,2,2,0,0,0,9,7,7,6,6,2,4,3,4,4,1,2,4,3,2,3,3,3,2,4,4,4,3,2,0,1,0,0,1,0,0,0,3,4,4,4,4,4,3,3,3,3,1,2,3,3,2,2,3,3,4,5,3,4,2,3,5,5,5,35,19,12,42,12,1,0
1715923431,20,1,2, ,1,2,0,0,3,1,0,0,3,0,23,0,3,0,1,0,1,0,10,1,1,1,2,1,3,3,3,4,1,3,3,3,3,3,3,3,3,3,5,5,3,4,5,3,5,5,5,5,5,5,3,3,2,3,2,3,3,4,5,4,3,3,3,2,3,0,0,0,8,9,8,6,6,3,4,4,1,1,1,3,3,4,3,4,4,1,1,3,4,3,4,2,0,1,0,0,1,0,0,0,1,1,1,1,1,4,4,3,2,2,2,4,4,4,2,5,5,4,2,5,2,3,5,5,5,5,1,37,5,17,42,24,1,0
1716300506,66,6,1, ,0,2,1,1,3,1,0,0,5,1,22,0,2,0,1,0,1,0,2,1,1,1,1,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,8,8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,4,3,1,1,0,6,7,7,6,6,4,4,4,3,2,2,2,2,2,3,3,3,3,2,3,3,3,3,2,0,1,0,0,1,0,0,0,1,1,1,1,1,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,5,5,5,32,5,18,27,24,0,0
1716362550,22,1,2, ,1,2,0,0,4,1,0,0,4,1,23,0,2,0,4,3,0,0,1,2,1,1,1,0,4,3,4,1,4,4,2,1,1,3,1,2,2,1,8,8,1,5,5,4,5,4,4,5,4,4,1,1,3,3,1,4,4,3,4,3,3,3,3,2,3,1,1,0,7,8,4,6,8,3,4,4,4,4,1,3,4,4,3,3,3,2,2,4,4,3,3,2,0,1,0,1,0,1,0,1,5,2,1,1,1,3,2,5,2,2,1,4,6,4,1,5,4,1,2,5,1,4,4,5,5,6,7,33,10,20,40,13,1,0
1716488270,32,2,1, ,0,1,0,0,1,1,0,0,4,1,18,0,1,1,3,2,0,0,6,3,1,1,1,0,1,5,4,1,1,5,4,1,1,4,1,5,5,2,10,10,1,5,4,5,5,4,5,5,4,5,5,5,4,5,5,5,4,1,1,2,1,1,1,2,1,1,1,1,6,9,8,7,10,4,3,4,4,4,3,4,4,3,4,3,3,4,4,3,4,4,4,7,1,4,1,0,1,0,0,0,5,5,4,3,5,7,7,6,5,2,1,7,1,7,5,5,4,5,5,5,4,5,5,4,5,5,5,40,22,17,42,23,0,1
1716566988,35,3,1, ,0,1,0,0,2,1,0,0,4,1,26,1,2,0,1,0,1,0,3,2,6,0,2,1,2,3,1,1,2,2,3,2,1,3,1,2,3,2,3,3,4,2,2,1,2,1,1,2,2,1,1,1,1,1,1,4,4,3,1,5,1,5,1,5,1,0,1,0,11,11,9,8,7,2,2,1,4,1,1,2,2,1,2,2,2,3,1,3,3,3,2,2,0,1,0,0,1,0,0,0,3,4,3,3,4,5,4,5,2,2,3,4,3,3,4,4,2,4,4,4,4,3,1,4,5,7,6,46,17,11,14,17,0,0
1716784098,32,2,1, ,0,2,0,0,4,1,0,0,4,1,18,0,2,0,1,0,1,0,3,2,7,0,1,0,4,2,2,1,3,4,4,2,2,2,2,2,3,2,7,7,4,4,4,3,4,4,4,4,4,4,2,3,3,2,2,3,3,3,2,4,2,4,3,3,2,0,0,0,7,8,8,6,8,2,4,3,4,3,3,3,3,2,3,4,3,3,2,4,4,4,2,3,0,2,0,0,1,0,0,0,3,2,2,2,4,3,4,4,3,3,3,3,5,5,3,4,4,2,2,4,2,4,4,4,5,5,5,37,13,16,35,19,0,0
1716874919,36,3,2, ,1,2,0,0,4,1,0,0,4,1,28,0,2,0,3,2,0,0,7,1,7,0,1,0,3,3,1,1,2,4,4,2,2,3,2,4,3,1,10,10,3,3,3,3,4,3,3,3,3,3,2,2,2,3,3,4,3,3,1,5,1,3,4,3,3,1,1,0,5,9,4,4,4,3,3,3,4,4,1,1,3,3,3,3,3,2,2,3,2,3,2,2,0,1,0,0,1,0,0,0,4,5,5,5,4,3,2,5,1,2,5,5,5,7,4,1,1,2,1,1,2,5,4,5,1,1,1,26,23,14,28,21,1,0
1716889567,29,2,1, ,0,1,0,0,3,1,0,0,3,0,18,0,3,0,1,0,1,0,2,2,8,1,1,0,2,2,2,1,3,2,3,3,4,3,1,5,4,2,4,6,4,2,3,3,3,3,3,3,3,3,1,2,3,4,2,4,3,4,2,5,2,5,2,4,2,0,0,0,11,9,8,7,8,3,1,4,3,1,1,1,2,2,3,3,3,2,2,3,2,3,3,2,0,1,0,1,0,1,0,1,3,3,3,4,3,3,3,4,2,3,2,4,4,5,5,2,4,4,3,1,4,3,4,5,1,1,1,43,16,12,26,25,0,0
1716895942,55,5,1, ,0,1,0,0,3,1,0,0,6,1,18,0,3,0,2,1,0,0,6,3,1,1,1,0,3,2,3,2,4,3,2,2,2,2,2,1,2,1,8,10,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,2,3,2,2,2,3,3,3,0,1,0,8,9,8,8,7,1,3,2,2,2,3,3,4,2,3,3,3,2,1,4,4,4,3,2,0,1,0,0,1,0,0,0,2,3,2,4,5,5,3,5,3,3,3,4,4,4,2,4,3,2,2,4,4,4,4,4,5,1,5,40,16,17,36,14,0,0
1716901560,37,3,2, ,1,1,1,0,1,6,1,1,4,1,18,0,2,0,3,2,0,0,3,1,6,0,2,1,4,3,3,5,2,5,2,4,2,4,2,4,3,1,9,7,4,5,5,5,5,5,3,4,4,3,4,5,3,3,1,5,4,3,3,3,1,3,4,4,3,0,0,0,7,9,6,6,10,1,1,1,3,4,1,1,3,4,3,3,3,3,3,4,4,4,3,6,1,1,0,1,0,1,0,1,1,3,2,3,3,6,5,2,4,3,3,4,3,5,4,3,1,3,2,5,3,5,3,3,5,5,5,38,12,22,39,22,1,0
1716970572,59,5,1, ,0,2,0,0,3,1,0,0,8,1,27,0,6,0,2,1,0,0,3,1,1,1,1,0,3,3,4,3,1,5,3,1,1,2,1,2,2,1,6,6,4,4,4,4,5,4,4,4,4,3,2,2,4,2,1,4,4,3,4,3,1,2,3,3,3,0,0,0,9,9,9,6,10,2,4,4,3,1,1,4,3,3,2,3,3,2,2,3,3,3,3,2,0,1,0,0,1,0,0,0,3,3,3,2,2,4,3,4,3,3,2,4,3,4,4,4,1,3,3,4,4,4,4,4,5,5,5,43,13,19,36,13,0,0
1717022250,57,5,2, ,1,3,0,0,4,1,0,0,5,1,18,0,2,0,1,0,1,0,3,1,1,1,1,0,3,2,3,1,4,4,4,2,2,3,2,3,3,2,3,5,5,4,4,4,4,4,3,4,4,3,3,3,3,3,1,2,3,2,4,3,2,2,4,2,4,0,0,0,9,9,11,6,8,3,4,3,2,2,1,1,3,1,2,3,3,1,1,2,3,4,2,2,0,1,0,1,0,1,0,1,3,3,3,2,3,4,4,4,4,4,3,4,4,4,4,4,2,4,2,3,3,4,3,3,5,1,6,43,14,17,34,21,1,0
1717027810,45,4,1, ,0,1,0,0,4,1,0,0,4,1,19,0,2,0,3,2,0,0,3,1,1,1,1,0,5,3,2,1,2,4,3,2,2,3,2,3,3,4,8,8,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,4,4,3,4,3,3,3,4,3,4,0,0,0,9,7,8,7,8,2,4,4,4,4,1,1,4,2,2,4,4,3,2,3,3,2,2,2,0,1,0,0,1,0,0,0,1,1,1,1,1,2,2,4,2,3,2,3,2,3,4,4,1,5,4,4,2,4,1,4,5,5,1,39,5,17,27,22,0,0
1717358172,46,4,2, ,1,1,1,1,2,6,1,1,5,1,20,1,1,1,2,1,0,0,2,1,1,1,2,1,3,4,4,5,5,5,3,3,3,3,4,3,3,3,6,6,3,3,4,4,5,5,5,5,5,5,2,2,2,2,2,3,3,1,4,3,2,1,5,3,4,0,0,0,11,11,11,10,11,3,1,3,3,3,1,3,3,3,2,2,2,2,3,1,2,2,3,2,0,1,0,0,1,0,0,0,1,1,1,1,1,3,2,2,2,2,2,4,4,2,4,3,3,4,4,3,3,3,2,4,5,1,5,54,5,26,41,25,1,0
1717396125,34,2,1,Boy,0,1,0,0,1,1,0,0,2,0,27,0,1,1,2,1,0,0,9,3,9,1,2,1,2,4,4,2,2,2,3,4,2,3,3,5,3,3,7,4,3,2,4,3,2,4,2,1,4,3,4,-99,-99,3,2,1,2,1,-99,3,1,2,-99,2,5,0,0,0,5,3,3,4,8,2,4,4,2,2,2,3,3,2,3,3,2,2,2,3,3,3,2,4,1,3,1,1,0,1,0,1,3,5,3,3,4,4,2,2,2,5,3,5,4,3,2,4,4,2,4,4,4,1,2,4,6,5,6,23,18,16,25,26,0,0
1717574576,21,1,2, ,1,2,0,0,2,1,0,0,3,0,23,0,5,0,1,0,1,0,1,1,6,0,1,0,3,4,3,1,2,5,4,5,4,4,2,4,3,3,1,1,5,4,5,2,5,5,4,5,5,3,2,1,4,4,1,5,4,3,3,3,3,3,2,3,3,0,0,0,9,11,8,7,7,3,4,3,4,2,1,2,2,2,2,3,2,3,2,3,4,3,2,2,0,1,0,0,1,0,0,0,2,4,3,2,5,4,4,3,3,3,2,4,3,4,4,4,2,4,2,4,4,5,4,4,5,5,5,42,16,18,38,29,1,0
1717802452,32,2,2, ,1,1,1,1,1,6,1,1,6,1,26,1,8,0,1,0,1,0,1,1,1,1,4,0,3,3,3,3,3,3,3,3,3,3,3,3,3,5,7,10,4,4,5,5,5,5,5,4,4,4,5,5,5,5,5,5,5,1,2,2,1,1,2,5,3,0,0,0,8,6,9,6,6,2,1,1,4,2,1,3,3,1,3,2,3,3,1,4,4,3,1,2,0,1,0,0,1,0,0,0,4,3,3,1,4,2,3,2,1,3,2,5,3,4,3,4,3,3,4,4,2,4,2,4,5,5,5,35,15,18,41,26,1,0
1717817979,22,1,2, ,1,2,0,0,3,8,1,4,4,1,23,0,4,0,1,0,1,0,10,1,1,1,1,0,2,3,3,3,1,5,2,4,4,1,3,4,4,2,5,10,4,3,3,3,3,3,3,3,3,3,5,4,3,2,5,1,3,5,3,3,3,3,3,3,3,0,0,0,4,10,9,6,6,1,4,2,3,4,3,2,4,4,2,3,2,3,4,4,3,4,4,2,0,1,0,0,1,0,0,0,3,3,2,1,2,3,2,2,2,5,4,4,1,7,3,3,3,3,3,3,3,3,3,3,5,5,5,35,11,17,27,24,1,0
1717831288,24,1,2, ,1,2,0,0,3,1,0,0,4,1,19,0,2,0,3,2,0,0,2,2,1,1,1,0,3,2,2,3,4,3,2,3,3,2,3,2,3,3,7,5,1,2,3,3,4,5,5,5,5,5,3,5,5,5,3,4,5,3,4,1,3,1,3,3,5,0,0,0,4,6,6,4,5,4,4,4,4,4,2,2,2,3,2,4,4,4,4,2,2,2,3,2,0,1,0,0,1,0,0,0,1,2,2,3,3,2,2,4,4,3,3,3,5,4,3,1,4,4,3,3,4,3,2,3,5,5,5,25,11,17,37,21,1,0
1717952923,21,1,2, ,1,1,1,1,1,5,1,3,4,1,26,1,1,1,1,0,1,1,2,1,1,1,4,0,5,4,4,5,4,5,2,1,1,3,1,1,2,3,8,9,3,4,4,3,5,4,3,5,4,4,4,4,4,4,2,3,3,1,5,1,5,1,5,4,5,0,0,0,7,10,8,6,7,4,1,1,4,4,1,2,4,4,4,3,3,3,2,3,3,4,3,2,0,1,0,0,1,0,0,0,3,4,3,2,4,4,3,5,3,5,2,6,5,5,5,2,4,3,4,3,4,5,5,5,5,1,1,38,16,27,36,14,1,0
1717964664,27,2,1, ,0,2,1,1,1,6,1,1,5,1,18,0,3,0,1,0,1,0,2,1,1,1,2,1,3,2,3,4,3,3,2,3,3,3,2,4,3,3,5,5,3,2,3,3,2,4,3,3,3,2,3,2,2,3,2,2,2,3,4,3,3,3,4,4,4,0,0,0,6,6,7,7,7,1,2,1,4,1,1,1,4,2,2,2,2,2,2,3,3,2,2,2,0,1,0,1,0,1,0,1,3,3,4,4,4,4,4,4,5,3,3,4,4,5,3,4,4,4,3,3,4,4,3,3,5,1,1,33,18,18,25,23,0,0
1718314158,50,4,1, ,0,2,1,0,3,1,0,0,8,1,18,0,2,0,1,0,1,0,3,1,1,1,1,0,1,5,4,3,3,4,3,3,3,3,2,3,3,3,2,2,4,2,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,1,1,1,6,6,10,6,6,2,4,2,4,4,4,4,4,4,3,3,3,4,4,4,4,3,3,2,0,1,0,0,1,0,0,0,1,1,2,2,1,5,5,4,4,2,2,6,3,5,4,4,2,4,2,2,2,4,2,2,5,1,5,34,7,20,34,23,0,1
1718363598,31,2,1, ,0,2,0,0,3,1,0,0,8,1,18,0,2,0,1,0,1,0,3,1,1,1,1,0,2,3,3,2,4,4,3,2,3,3,2,3,3,2,4,4,4,4,4,4,3,3,3,3,3,3,2,2,3,2,2,3,4,4,4,3,3,2,3,3,3,0,0,0,5,8,6,6,8,3,3,3,3,3,2,2,3,3,3,3,3,2,2,4,3,4,3,2,0,2,0,1,0,1,0,1,2,2,3,3,2,5,3,3,3,3,4,4,5,3,3,4,3,4,3,4,2,4,2,4,6,1,5,33,12,18,30,21,0,0
1718384147,33,2,1, ,0,1,0,0,1,1,0,0,4,1,18,0,3,0,2,1,0,0,7,3,1,1,1,0,2,5,4,3,2,5,4,1,2,3,2,5,3,2,8,10,1,3,4,5,5,4,5,4,3,5,4,5,4,5,5,4,5,1,2,1,2,1,3,2,2,1,0,0,7,10,8,6,8,3,2,3,4,3,4,2,3,4,3,4,3,2,3,4,3,2,3,6,1,4,1,0,1,0,0,0,4,5,4,3,4,6,5,7,6,3,2,5,1,6,4,5,5,4,3,4,3,3,2,4,5,6,6,39,20,21,38,22,0,0
1718445200,49,4,2, ,1,3,0,0,3,1,0,0,5,1,26,1,1,1,1,0,1,1,2,1,1,1,2,1,5,4,1,1,4,4,1,1,1,1,1,1,1,1,6,10,4,4,5,4,5,5,4,5,5,4,4,4,5,5,3,4,4,2,4,3,5,2,4,3,4,0,0,0,7,6,8,6,7,3,4,4,2,2,1,1,4,2,4,4,4,1,1,4,4,4,2,2,0,1,0,0,1,0,0,0,1,1,1,1,1,4,4,1,1,4,1,1,7,5,4,5,1,4,1,5,1,4,4,5,5,7,5,34,5,19,41,8,1,0
1718594087,37,3,1, ,0,1,1,1,1,6,1,1,8,1,18,0,2,0,1,0,1,0,2,1,6,0,2,1,3,2,1,1,2,2,1,3,2,3,2,2,3,3,10,8,2,1,2,3,2,2,2,2,2,2,3,3,3,3,3,4,4,5,1,5,1,5,5,5,3,0,0,0,8,7,8,6,6,4,1,1,4,1,1,1,1,2,2,2,2,1,1,3,2,2,2,2,0,1,0,0,1,0,0,0,3,4,2,3,4,7,5,5,5,5,4,6,4,5,4,3,4,4,4,4,3,4,3,4,5,1,6,35,16,11,18,19,0,0
1718621859,30,2,1, ,0,1,0,0,3,1,0,0,4,1,18,0,2,0,1,0,1,0,10,1,7,0,1,0,4,4,1,1,3,4,2,1,1,1,1,1,2,1,8,7,1,4,5,5,5,5,4,5,5,5,5,5,5,5,4,5,5,5,2,5,1,3,3,5,3,0,1,0,7,5,6,6,1,3,4,4,4,2,1,1,4,2,4,4,4,2,2,4,4,4,2,2,0,1,0,0,1,0,0,0,1,1,1,1,1,4,4,4,4,4,4,4,4,4,2,5,2,5,4,4,2,4,2,4,1,5,1,25,5,17,43,10,0,0
1718784325,31,2,2, ,1,1,1,1,3,6,1,1,5,1,26,1,2,0,1,0,1,0,4,1,1,1,4,0,2,4,4,2,2,4,2,2,2,2,2,2,2,4,10,8,4,5,5,5,5,5,5,5,5,5,4,4,5,4,4,4,4,3,4,3,2,2,2,3,2,0,1,0,11,11,10,10,9,3,4,2,4,4,1,1,3,3,4,4,4,4,4,4,4,3,3,2,0,1,0,0,1,0,0,0,3,3,3,1,4,4,1,3,1,2,1,4,2,4,4,5,4,5,5,3,4,3,3,5,5,5,5,51,14,18,45,18,1,0
1718785746,46,4,1, ,0,1,0,0,3,1,0,0,3,0,18,0,2,0,2,1,0,0,7,1,1,1,1,0,3,4,3,1,1,5,3,4,3,3,2,4,3,4,1,1,5,3,5,4,4,4,3,3,5,3,2,2,4,4,4,3,4,4,4,3,2,2,3,3,3,0,0,0,11,11,9,6,6,4,4,4,3,3,1,1,1,4,3,3,3,1,1,4,4,3,3,2,0,2,0,0,1,0,0,0,1,3,3,2,4,1,6,2,1,1,1,4,4,2,4,4,1,5,5,5,3,5,2,5,5,7,5,43,13,17,34,26,0,0
1718983544,33,2,1, ,0,1,0,0,1,1,0,0,4,1,18,0,3,0,2,1,0,0,8,1,1,1,1,0,2,3,5,2,3,4,4,3,1,4,4,5,4,4,9,7,5,4,5,4,4,3,4,5,4,3,5,4,4,5,3,5,3,1,2,1,2,1,2,1,2,0,1,0,7,6,9,9,8,3,4,3,3,2,4,1,2,3,4,3,4,4,4,3,2,4,3,6,1,3,1,1,0,1,0,1,4,3,4,5,3,6,5,4,6,3,2,4,2,5,4,5,3,4,5,4,5,4,3,4,5,5,5,39,19,19,36,29,0,0
1719017934,35,3,2, ,1,3,0,0,4,1,0,0,5,1,18,0,2,0,3,2,0,0,4,2,1,1,1,0,2,5,5,1,2,4,2,3,2,5,1,3,3,1,3,5,5,4,4,4,4,4,4,4,4,4,3,2,4,4,2,5,5,4,3,2,2,2,2,2,4,0,0,0,8,8,7,6,7,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,0,1,0,0,1,0,0,0,3,3,1,1,5,4,4,4,2,3,1,4,3,2,2,5,2,5,2,5,2,5,5,5,5,7,5,36,13,19,36,20,1,0
1719082281,65,6,1, ,0,1,0,0,3,1,0,0,8,1,22,0,2,0,1,0,1,0,7,1,1,1,1,0,3,4,4,3,3,5,4,2,2,4,2,3,2,3,7,5,3,4,4,4,3,3,3,4,3,3,4,4,4,4,3,3,4,2,3,5,1,3,4,3,4,0,0,0,8,7,6,7,5,2,4,3,1,1,1,1,3,2,4,4,4,2,1,3,3,3,2,2,0,1,0,0,1,0,0,0,1,1,1,1,5,1,1,4,2,2,2,3,3,1,3,4,1,4,3,4,1,4,1,3,5,1,1,33,9,22,31,22,0,0
